"MSSubClass","LotFrontage","LotArea","Street","Alley","Utilities","Condition1","Condition2","HouseStyle","OverallQual","OverallCond","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrArea","AgeBuilt","AgeRemodAdd","ExterQual","ExterCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","Heating","HeatingQC","CentralAir","X1stFlrSF","X2ndFlrSF","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageAge","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","WoodDeckSF","MiscFeaturePres","MoSold","YrSold","MSZoning.C..all.","MSZoning.FV","MSZoning.RH","MSZoning.RL","MSZoning.RM","LotShape.IR1","LotShape.IR2","LotShape.IR3","LotShape.Reg","LandContour.Bnk","LandContour.HLS","LandContour.Low","LandContour.Lvl","LotConfig.Corner","LotConfig.CulDSac","LotConfig.FR2","LotConfig.FR3","LotConfig.Inside","LandSlope.Gtl","LandSlope.Mod","LandSlope.Sev","Neighborhood.BlmCCC","Neighborhood.BlMiNAmNpkSaSW","Neighborhood.GNwSaW","Neighborhood.NoNri","Neighborhood.STV","BldgType.1Fam","BldgType.2fmCon","BldgType.Duplex","BldgType.Twnhs","BldgType.TwnhsE","MasVnrType.BrkFace","MasVnrType.Others","MasVnrType.Stone","Foundation.BrkTil","Foundation.CBlock","Foundation.PConc","Foundation.Slab","Foundation.Stone","Foundation.Wood","Electrical.FuseA","Electrical.FuseF","Electrical.FuseP","Electrical.Mix","Electrical.SBrkr","Functional.Maj1","Functional.Maj2","Functional.Min1","Functional.Min2","Functional.Mod","Functional.Sev","Functional.Typ","GarageType.2Types","GarageType.Attchd","GarageType.Basment","GarageType.BuiltIn","GarageType.CarPort","GarageType.Detchd","GarageType.None","PavedDrive.N","PavedDrive.P","PavedDrive.Y","Fence.GdPrv","Fence.GdWo","Fence.MnPrv","Fence.MnWw","Fence.None","SaleType.COD","SaleType.Con","SaleType.ConLD","SaleType.ConLI","SaleType.ConLw","SaleType.CWD","SaleType.New","SaleType.Oth","SaleType.WD","SaleCondition.Abnorml","SaleCondition.AdjLand","SaleCondition.Alloca","SaleCondition.Family","SaleCondition.Normal","SaleCondition.Partial","TotalSqFeet","TotalPorchSF","PoolArea","PoolQC","SalePrice"
1,60,9600,1,1,1,1,1,0,5,7,1,1,0,0,0,72,18,4,5,5,5,4,1,220,7,0,625,1,5,1,893,0,0,0,1,1,0,1,1,3,4,0,4,25,4,2,576,6,6,0,1,5,2007,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,893,0,0,1,11.8130300574206
1,72,10152,1,1,1,1,1,1,5,5,0,1,0,0,120,65,65,4,5,5,5,4,2,586,7,0,462,1,5,1,1048,0,0,1,0,1,0,1,1,4,6,0,4,54,4,1,286,6,6,0,1,6,2007,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1048,212,0,1,11.8130300574206
0,78,11700,1,1,1,1,1,0,6,6,1,1,0,0,0,53,53,4,5,5,5,4,6,298,7,0,429,1,1,1,829,727,0,0,0,1,1,1,1,4,8,0,4,42,4,2,441,6,6,0,1,5,2009,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1556,0,0,1,11.9447078813958
0,75,7950,1,1,1,1,1,0,6,6,0,1,0,0,140,44,44,4,5,5,5,4,2,535,7,0,155,1,5,1,698,728,0,0,0,1,1,1,1,4,6,0,4,33,1,2,440,6,6,252,1,7,2009,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1426,0,0,1,11.979799201207
1,74,8556,1,1,1,1,1,1,7,5,1,1,1,1,0,15,15,3,5,3,5,1,7,0,7,0,1240,1,1,1,1240,0,0,0,0,2,0,1,1,3,5,0,4,4,3,3,826,6,6,140,1,5,2007,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1240,93,0,1,12.1756134380455
1,73,15870,1,1,1,1,1,1,5,5,1,1,1,0,0,52,52,4,5,5,5,3,2,75,6,791,230,1,1,1,1096,0,0,1,0,1,0,1,1,4,6,0,4,41,1,1,299,6,6,240,1,3,2006,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1096,32,0,1,11.8407893270548
1,80,11040,1,1,1,1,1,1,6,7,1,1,1,1,144,50,17,3,3,5,5,4,1,656,7,0,602,1,1,1,1258,0,0,0,1,2,0,1,1,3,5,0,4,39,3,2,528,6,6,55,1,10,2008,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1258,216,0,1,11.8844890214027
1,70,8749,1,1,1,1,1,1,7,5,1,1,1,1,100,19,19,3,5,3,5,4,7,0,7,0,1459,1,1,1,1459,0,0,0,0,2,0,1,1,3,6,1,3,8,3,2,527,6,6,192,1,9,2007,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1459,39,0,1,12.1652506510099
1,80,8800,1,1,1,1,1,1,6,6,0,1,0,0,425,57,57,4,5,5,5,4,2,553,7,0,698,1,5,1,1251,0,0,1,0,1,0,1,1,4,6,2,3,46,3,1,461,6,6,0,0,3,2006,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1251,116,0,1,11.982929094216
0,64,13031,1,1,1,1,1,0,6,5,1,1,0,0,0,26,25,4,5,3,5,4,1,592,7,0,99,1,3,1,691,807,0,0,0,2,1,1,1,4,6,1,6,15,1,2,409,6,6,315,1,7,2006,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1498,44,0,1,12.1415341243926
1,73,9069,1,1,1,1,1,0,6,6,1,1,0,0,0,29,29,4,5,3,5,1,3,747,7,0,189,1,1,1,996,0,0,1,0,1,0,1,1,3,5,0,4,18,4,2,564,6,6,120,1,4,2010,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,996,0,0,1,11.8981878657609
1,21,1974,1,1,1,1,1,0,4,5,1,1,1,1,0,48,48,4,5,5,5,4,2,334,7,0,212,1,5,1,546,546,0,0,0,1,1,1,1,4,6,0,4,37,3,1,286,6,6,120,1,5,2010,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1092,96,0,1,11.3326019108389
0,85,10574,1,1,1,1,1,0,8,5,1,1,1,1,0,16,15,3,5,3,5,3,7,0,7,0,1082,1,1,1,1082,871,0,0,0,2,1,1,1,3,9,1,3,5,3,3,1043,6,6,160,1,5,2009,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1953,50,0,1,12.4371843664936
0,37,3316,1,0,1,1,1,1,8,5,1,1,0,0,0,16,16,3,5,3,5,4,3,1039,7,0,208,1,1,1,1247,0,0,1,0,1,1,1,1,3,4,1,3,5,1,2,550,6,6,0,1,4,2006,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1247,84,0,1,12.1909590077201
1,60,8544,1,1,1,1,1,1,3,4,1,1,1,1,0,71,71,4,5,4,3,5,5,0,5,0,0,0,2,0,1040,0,0,0,0,2,0,1,1,4,6,0,4,23,4,2,400,6,6,0,1,6,2009,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1040,0,0,1,11.4392789248019
1,24,2160,1,0,1,1,1,0,7,5,1,1,0,0,212,22,21,3,5,3,5,4,2,510,7,0,90,1,1,1,624,628,0,1,0,2,1,1,1,3,4,0,4,11,4,2,462,6,6,0,1,3,2008,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1252,48,0,1,11.982929094216
1,60,8400,1,1,1,1,1,0,6,5,1,1,0,0,0,96,71,4,5,5,5,4,6,423,7,0,758,1,2,1,1390,304,0,0,0,2,0,1,1,4,7,1,3,85,4,2,576,6,6,342,1,6,2008,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1694,128,0,1,11.8240798936072
1,71,9230,1,1,1,0,1,1,5,8,0,1,0,0,166,56,23,4,5,5,5,3,3,661,7,0,203,1,3,1,1200,0,0,1,0,1,1,1,1,3,6,0,4,33,4,2,884,6,6,0,1,10,2006,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1200,64,0,1,11.8913619006905
1,74,5868,1,1,1,1,1,1,5,7,1,1,0,0,0,65,21,4,5,5,5,4,2,248,6,240,448,1,1,1,936,0,0,1,0,1,0,1,1,4,4,0,4,54,1,1,308,6,6,0,1,5,2010,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,936,240,0,1,11.7675676833438
1,78,9317,1,1,1,1,1,1,6,5,1,1,1,1,0,15,15,3,5,3,5,4,3,24,7,0,1290,1,3,1,1314,0,0,0,0,2,0,1,1,3,6,1,3,4,3,2,440,6,6,0,1,3,2007,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1314,22,0,1,12.0806908119985
1,60,6882,1,1,1,1,1,0,6,7,1,1,0,0,0,107,15,4,5,5,5,4,7,0,7,0,684,1,5,1,773,582,0,0,0,1,1,1,1,3,7,0,4,0,2,0,0,1,4,136,1,3,2007,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1355,115,0,1,11.7519423654407
0,60,3696,1,1,1,1,1,1,8,5,1,1,0,0,0,35,35,3,5,3,5,4,7,0,7,0,1074,1,1,1,1088,0,0,0,0,1,1,1,1,3,5,0,4,23,3,2,461,6,6,0,1,10,2007,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1088,211,0,1,12.0435537160324
1,82,11880,1,1,1,1,1,1,7,5,1,1,0,0,206,43,43,4,5,3,5,4,1,704,7,0,567,1,5,1,1601,0,0,0,0,2,0,1,1,4,7,1,6,32,3,2,478,6,6,0,1,4,2009,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1601,0,0,1,11.9640010843304
1,60,8400,1,1,1,1,1,1,2,5,1,1,0,0,0,101,71,4,5,5,1,4,6,290,7,0,0,1,5,0,438,0,0,0,0,1,0,1,1,2,3,0,4,80,4,1,246,6,6,0,1,1,2009,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,438,0,0,1,11.0020998412042
1,61,9758,1,1,1,1,1,1,5,5,1,1,0,0,0,50,50,4,5,5,5,4,2,412,4,287,251,1,5,1,950,0,0,0,0,1,0,1,1,4,5,0,4,29,4,1,280,6,6,0,1,7,2007,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,950,0,0,1,11.6910716503537
1,70,7000,1,1,1,1,1,1,5,7,1,1,0,0,45,61,19,4,5,5,5,4,6,588,7,0,422,1,1,1,1134,0,0,0,0,1,0,1,1,4,6,0,4,50,3,1,254,6,6,0,1,4,2007,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1134,16,0,1,11.8130300574206
1,79,8910,1,1,1,1,1,1,6,6,0,1,1,1,0,62,62,4,5,5,5,3,1,655,7,0,0,1,1,1,1194,0,0,0,1,1,0,1,1,4,6,1,2,56,1,2,539,6,6,0,1,7,2006,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1194,192,0,1,11.979799201207
0,98,12256,1,1,1,1,1,0,8,5,1,1,0,0,362,27,26,3,5,1,5,1,3,1032,7,0,431,1,1,1,1500,1122,0,1,0,2,1,1,1,3,9,2,6,16,3,2,712,6,6,186,1,4,2010,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2622,32,0,1,12.6915804613119
1,114,10357,1,1,1,0,1,1,7,5,0,1,0,0,0,31,30,3,5,3,5,3,3,738,7,0,172,1,3,1,1442,0,0,1,0,2,0,1,1,3,6,1,6,20,1,2,719,6,6,0,1,5,2007,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1442,244,0,1,12.1001564199386
0,64,8063,1,1,1,1,1,0,6,5,1,1,1,1,0,21,21,4,5,3,5,4,7,0,7,0,924,1,1,1,948,742,0,0,0,2,1,1,1,4,7,1,6,10,3,2,463,6,6,100,1,11,2007,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1690,48,0,1,12.106252310248
0,64,8000,1,1,1,1,1,0,6,5,1,1,0,0,0,26,25,4,5,3,5,4,3,219,7,0,554,1,3,1,773,885,0,1,0,2,1,1,1,4,8,1,6,15,1,2,431,6,6,224,1,6,2008,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1658,84,0,1,12.1441972418121
0,80,10480,1,1,1,1,1,0,7,6,0,1,0,0,660,45,45,4,5,5,5,4,1,403,7,0,400,1,5,1,1098,866,0,0,0,2,1,1,1,4,8,1,3,34,3,2,483,6,6,0,1,9,2008,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1964,69,0,1,12.2307652581205
1,90,5400,1,1,1,1,1,1,5,7,1,1,0,0,0,67,21,4,3,5,5,4,6,415,7,0,418,1,1,1,833,0,0,0,0,1,0,1,1,3,4,0,4,55,4,1,326,6,6,0,1,8,2006,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,833,0,0,1,11.6699292137799
1,64,7750,1,1,1,1,1,0,8,5,0,1,1,1,0,19,19,3,5,3,5,4,3,353,7,0,55,1,1,1,779,640,0,1,0,2,1,1,1,3,7,1,6,8,1,2,527,6,6,120,1,3,2009,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1419,0,0,1,12.1232343672212
1,57,9764,1,1,1,0,1,1,5,7,1,1,1,1,0,54,18,4,5,5,5,4,2,702,7,0,192,1,1,1,894,0,0,1,0,1,0,1,1,3,5,0,4,43,3,2,450,6,6,0,1,5,2008,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,894,0,0,1,11.7752897294377
1,70,7560,1,1,1,1,1,1,5,5,1,1,1,0,0,62,62,4,5,5,5,4,4,369,7,0,671,1,5,1,1040,0,0,0,0,1,0,1,1,4,6,0,4,51,3,1,286,6,6,140,1,7,2006,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1040,252,0,1,11.80335376309
1,65,8926,1,1,1,1,1,1,4,3,1,1,0,0,0,65,65,4,5,5,5,4,7,0,7,0,672,1,1,1,960,0,0,0,0,1,0,1,1,4,5,0,4,54,4,1,288,6,6,64,1,10,2009,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,960,160,0,1,11.6262541502772
1,60,10434,1,1,1,1,1,1,4,5,1,1,0,0,0,66,66,4,5,5,5,4,7,0,7,0,1005,1,5,1,1005,0,0,0,0,1,0,1,1,2,5,1,6,33,4,2,672,3,2,0,1,11,2009,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1005,0,0,1,11.6526874073454
0,53,3684,1,1,1,1,1,1,7,5,0,1,1,1,130,14,14,3,5,3,5,4,7,0,7,0,1373,1,1,1,1555,0,0,0,0,2,0,1,1,3,7,1,6,3,1,3,660,6,6,143,1,6,2009,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1555,20,0,1,12.0668105781967
1,182,14572,1,1,1,1,1,1,7,5,0,1,1,1,0,17,17,3,5,3,5,1,3,1300,7,0,230,1,1,1,1530,0,0,1,0,2,0,1,1,3,7,1,3,6,1,3,630,6,6,144,1,11,2007,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1530,36,0,1,12.4645833406817
1,60,7200,1,0,1,1,1,0,5,5,1,1,0,0,180,41,41,4,5,3,5,2,3,936,7,0,0,1,5,1,936,0,0,1,0,1,0,1,1,4,4,0,4,30,4,2,672,6,6,49,1,8,2007,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,936,0,0,1,11.8493977015914
1,65,7804,1,1,1,1,1,0,4,3,1,1,0,0,0,93,71,4,5,5,5,4,2,622,7,0,500,1,5,1,1328,653,0,1,0,2,0,1,1,3,7,2,6,29,4,2,576,6,6,431,1,12,2009,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1981,44,0,1,11.8130300574206
1,63,10712,1,1,1,1,1,1,5,5,1,1,0,0,0,30,29,4,5,3,5,3,2,212,7,0,762,1,5,1,974,0,0,0,0,1,0,1,1,4,5,0,4,0,2,0,0,1,4,0,1,9,2007,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,974,28,0,1,11.4457167152768
